street_name,date,total_vol_l3,total_weight_kg,cum_total_vol_l3,cum_total_weight_kg
calton hill,2016-08-05,0,0,18389.731877000002,1287.281228
calton hill,2016-08-06,1240.336244,86.823536,19630.068121,1374.104764
calton hill,2016-08-07,0,0,19630.068121,1374.104764
calton hill,2016-08-08,236.969621,16.587873,19867.037742,1390.692637
calton hill,2016-08-09,0,0,19867.037742,1390.692637
calton road,2016-06-03,0,0,0,0
calton road,2016-06-04,0,0,0,0
calton road,2016-06-05,227.213247,15.904927,227.213247,15.904927
calton road,2016-06-06,0,0,227.213247,15.904927
calton road,2016-06-07,0,0,227.213247,15.904927
calton road,2016-06-08,0,0,227.213247,15.904927
calton road,2016-06-09,0,0,227.213247,15.904927
calton road,2016-06-10,0,0,227.213247,15.904927
calton road,2016-06-11,0,0,227.213247,15.904927
calton road,2016-06-12,231.726285,16.22084,458.939532,32.125766999999996
calton road,2016-06-13,0,0,458.939532,32.125766999999996
calton road,2016-06-14,0,0,458.939532,32.125766999999996
calton road,2016-06-15,0,0,458.939532,32.125766999999996
calton road,2016-06-16,203.304763,14.231333,662.244295,46.3571
calton road,2016-06-17,0,0,662.244295,46.3571
calton road,2016-06-18,225.960653,15.817246,888.2049480000001,62.174346
calton road,2016-06-19,121.371793,8.496025,1009.576741,70.670371
calton road,2016-06-20,0,0,1009.576741,70.670371
calton road,2016-06-21,101.004691,7.070328,1110.581432,77.740699
calton road,2016-06-22,0,0,1110.581432,77.740699
calton road,2016-06-23,0,0,1110.581432,77.740699
calton road,2016-06-24,0,0,1110.581432,77.740699
calton road,2016-06-25,0,0,1110.581432,77.740699
calton road,2016-06-26,0,0,1110.581432,77.740699
calton road,2016-06-27,239.968795,16.797816,1350.550227,94.538515
calton road,2016-06-28,0,0,1350.550227,94.538515
calton road,2016-06-29,149.788628,10.485204,1500.338855,105.023719
calton road,2016-06-30,0,0,1500.338855,105.023719
calton road,2016-07-01,0,0,1500.338855,105.023719
calton road,2016-07-02,0,0,1500.338855,105.023719
calton road,2016-07-03,0,0,1500.338855,105.023719
calton road,2016-07-04,240,16.8,1740.338855,121.823719
calton road,2016-07-05,0,0,1740.338855,121.823719
calton road,2016-07-06,205.267403,14.368718,1945.606258,136.192437
calton road,2016-07-07,0,0,1945.606258,136.192437
calton road,2016-07-08,0,0,1945.606258,136.192437
calton road,2016-07-09,204.461776,14.312324,2150.068034,150.504761
calton road,2016-07-10,0,0,2150.068034,150.504761
calton road,2016-07-11,0,0,2150.068034,150.504761
calton road,2016-07-12,0,0,2150.068034,150.504761
calton road,2016-07-13,230.661049,16.146273,2380.729083,166.651034
calton road,2016-07-14,0,0,2380.729083,166.651034
calton road,2016-07-15,0,0,2380.729083,166.651034
calton road,2016-07-16,233.23275,16.326292,2613.961833,182.977326
calton road,2016-07-17,97.603115,6.832218,2711.564948,189.809544
calton road,2016-07-18,0,0,2711.564948,189.809544
calton road,2016-07-19,0,0,2711.564948,189.809544
calton road,2016-07-20,227.370408,15.915929,2938.935356,205.725473
calton road,2016-07-21,0,0,2938.935356,205.725473
calton road,2016-07-22,0,0,2938.935356,205.725473
calton road,2016-07-23,218.352888,15.284702,3157.288244,221.010175
calton road,2016-07-24,0,0,3157.288244,221.010175
calton road,2016-07-25,0,0,3157.288244,221.010175
calton road,2016-07-26,0,0,3157.288244,221.010175
calton road,2016-07-27,0,0,3157.288244,221.010175
calton road,2016-07-28,239.900838,16.793059,3397.189082,237.803234
calton road,2016-07-29,116.369627,8.145874,3513.558709,245.949108
calton road,2016-07-30,0,0,3513.558709,245.949108
calton road,2016-07-31,0,0,3513.558709,245.949108
calton road,2016-08-01,0,0,3513.558709,245.949108
calton road,2016-08-02,208.038763,14.562713,3721.597472,260.511821
calton road,2016-08-03,0,0,3721.597472,260.511821
calton road,2016-08-04,0,0,3721.597472,260.511821
calton road,2016-08-05,208.295879,14.580712,3929.893351,275.092533
calton road,2016-08-06,0,0,3929.893351,275.092533
calton road,2016-08-07,210.651264,14.745589,4140.544615,289.838122
calton road,2016-08-08,0,0,4140.544615,289.838122
calton road,2016-08-09,0,0,4140.544615,289.838122
canongate,2016-06-03,466.863843,32.680469,466.863843,32.680469
canongate,2016-06-04,842.017036,58.941193,1308.8808789999998,91.621662
canongate,2016-06-05,385.877,27.011391,1694.757879,118.633053
canongate,2016-06-06,771.961843,54.037327,2466.719722,172.67038
canongate,2016-06-07,221.099531,15.476968,2687.819253,188.147348
canongate,2016-06-08,1017.598548,71.231899,3705.417801,259.379247
canongate,2016-06-09,0,0,3705.417801,259.379247
canongate,2016-06-10,291.852223,20.429655,3997.270024,279.808902
canongate,2016-06-11,244.735547,17.131488,4242.005571,296.94039
canongate,2016-06-12,995.634999,69.69444899999999,5237.64057,366.634839
canongate,2016-06-13,211.700214,14.819015,5449.340784,381.453854
canongate,2016-06-14,375.259369,26.268155,5824.600153,407.722009
canongate,2016-06-15,0,0,5824.600153,407.722009
canongate,2016-06-16,243.18217099999998,17.022752,6067.782324,424.744761
canongate,2016-06-17,1031.810549,72.226738,7099.592873,496.971499
canongate,2016-06-18,95.105347,6.657374,7194.69822,503.628873
canongate,2016-06-19,424.295505,29.700685,7618.993725,533.329558
canongate,2016-06-20,156.859203,10.980145,7775.852928,544.309703
canongate,2016-06-21,1005.3905129999999,70.377337,8781.243441,614.68704
canongate,2016-06-22,578.9963379999999,40.529744,9360.239779,655.216784
canongate,2016-06-23,177.396393,12.417748,9537.636172,667.634532
canongate,2016-06-24,699.72705,48.980893,10237.363222,716.615425
canongate,2016-06-25,0,0,10237.363222,716.615425
canongate,2016-06-26,1123.833123,78.66832,11361.196345,795.283745
canongate,2016-06-27,252.755044,17.692853,11613.951389,812.976598
canongate,2016-06-28,696.669343,48.766854,12310.620732,861.7434519999999
canongate,2016-06-29,237.80769500000002,16.646539,12548.428426999999,878.389991
canongate,2016-06-30,888.998321,62.229881,13437.426748,940.619872
canongate,2016-07-01,939.548809,65.768417,14376.975557,1006.388289
canongate,2016-07-02,0,0,14376.975557,1006.388289
canongate,2016-07-03,1102.047124,77.143299,15479.022681,1083.531588
canongate,2016-07-04,401.865004,28.130551,15880.887685,1111.662139
canongate,2016-07-05,139.931822,9.795228,16020.819507,1121.457367
canongate,2016-07-06,932.084313,65.245901,16952.90382,1186.703268
canongate,2016-07-07,46.662335,3.266363,16999.566155,1189.969631
canongate,2016-07-08,157.093835,10.996568,17156.65999,1200.966199
canongate,2016-07-09,678.952977,47.526709,17835.612967,1248.492908
canongate,2016-07-10,0,0,17835.612967,1248.492908
canongate,2016-07-11,795.112076,55.657844000000004,18630.725043,1304.150752
canongate,2016-07-12,296.680348,20.767623999999998,18927.405391,1324.918376
canongate,2016-07-13,463.332809,32.433296,19390.7382,1357.351672
canongate,2016-07-14,1057.140401,73.999828,20447.878601,1431.3515
canongate,2016-07-15,94.077567,6.58543,20541.956168,1437.93693
canongate,2016-07-16,869.483388,60.863837,21411.439556,1498.800767
canongate,2016-07-17,0,0,21411.439556,1498.800767
canongate,2016-07-18,1099.267051,76.948693,22510.706607,1575.74946
canongate,2016-07-19,275.74933,19.302453,22786.455937,1595.051913
canongate,2016-07-20,708.172541,49.572078,23494.628478,1644.623991
canongate,2016-07-21,521.880174,36.531612,24016.508652,1681.155603
canongate,2016-07-22,310.045678,21.703198,24326.55433,1702.858801
canongate,2016-07-23,536.534381,37.557406,24863.088711,1740.416207
canongate,2016-07-24,552.721686,38.690519,25415.810397,1779.106726
canongate,2016-07-25,340.586943,23.841086,25756.39734,1802.9478119999999
canongate,2016-07-26,581.486171,40.704031,26337.883511,1843.6518429999999
canongate,2016-07-27,651.10421,45.577294,26988.987721,1889.229137
canongate,2016-07-28,616.599311,43.161952,27605.587032,1932.391089
canongate,2016-07-29,99.91,6.9937,27705.497032,1939.384789
canongate,2016-07-30,1120.736602,78.451563,28826.233634,2017.836352
canongate,2016-07-31,548.916695,38.424169,29375.150329,2056.260521
canongate,2016-08-01,735.11784,51.458248,30110.268169,2107.718769
canongate,2016-08-02,525.477442,36.783421,30635.745611,2144.50219
canongate,2016-08-03,594.5943589999999,41.621605,31230.33997,2186.123795
canongate,2016-08-04,263.165077,18.421555,31493.505047,2204.54535
canongate,2016-08-05,209.777528,14.684428,31703.282575,2219.229778
canongate,2016-08-06,0,0,31703.282575,2219.229778
canongate,2016-08-07,1386.067252,97.024708,33089.349827,2316.254486
canongate,2016-08-08,741.69596,51.918718,33831.045787,2368.173204
canongate,2016-08-09,536.583212,37.560826,34367.628999,2405.73403
castle street,2016-06-03,0,0,0,0
castle street,2016-06-04,1549.811752,108.486824,1549.811752,108.486824
castle street,2016-06-05,0,0,1549.811752,108.486824
castle street,2016-06-06,377.713968,26.439978,1927.52572,134.926802
castle street,2016-06-07,689.048144,48.233371,2616.573864,183.160173
castle street,2016-06-08,898.0345990000001,62.862422,3514.608463,246.022595
castle street,2016-06-09,506.584434,35.46091,4021.192897,281.483505
castle street,2016-06-10,0,0,4021.192897,281.483505
castle street,2016-06-11,0,0,4021.192897,281.483505
castle street,2016-06-12,951.946159,66.63623100000001,4973.139056,348.119736
castle street,2016-06-13,452.761117,31.693278,5425.900173,379.813014
castle street,2016-06-14,682.181319,47.752693,6108.081492,427.56570700000003
castle street,2016-06-15,221.168289,15.48178,6329.249781,443.047487
castle street,2016-06-16,240,16.8,6569.249781,459.847487
castle street,2016-06-17,421.66856900000005,29.5168,6990.91835,489.364287
castle street,2016-06-18,685.564938,47.989546,7676.483288,537.353833
castle street,2016-06-19,0,0,7676.483288,537.353833
castle street,2016-06-20,911.7400190000001,63.821802000000005,8588.223307,601.17563500000006
castle street,2016-06-21,481.820769,33.727454,9070.044076,634.903089
castle street,2016-06-22,668.060099,46.764207999999996,9738.104175,681.667297
castle street,2016-06-23,218.943287,15.32603,9957.047462,696.993327
castle street,2016-06-24,804.2982079999999,56.300874,10761.34567,753.294201
castle street,2016-06-25,0,0,10761.34567,753.294201
castle street,2016-06-26,0,0,10761.34567,753.294201
castle street,2016-06-27,952.928541,66.70499699999999,11714.274211,819.999198
castle street,2016-06-28,324.01471100000003,22.68103,12038.288922,842.6802279999999
castle street,2016-06-29,428.392608,29.987483,12466.68153,872.667711
castle street,2016-06-30,219.2667,15.348669,12685.94823,888.01638
castle street,2016-07-01,807.802222,56.546155,13493.750452,944.562535
castle street,2016-07-02,489.871938,34.291036,13983.62239,978.853571
castle street,2016-07-03,926.48983,64.854288,14910.11222,1043.707859
castle street,2016-07-04,535.6132,37.492924,15445.72542,1081.200783
castle street,2016-07-05,819.5957980000001,57.371706,16265.321218000001,1138.572489
castle street,2016-07-06,0,0,16265.321218000001,1138.572489
castle street,2016-07-07,362.549946,25.378496,16627.871164,1163.950985
castle street,2016-07-08,858.243999,60.077079,17486.115163,1224.028064
castle street,2016-07-09,682.6643270000001,47.786502999999996,18168.77949,1271.814567
castle street,2016-07-10,860.6954519999999,60.248681000000005,19029.474942,1332.063248
castle street,2016-07-11,0,0,19029.474942,1332.063248
castle street,2016-07-12,697.708445,48.839591,19727.183387,1380.902839
castle street,2016-07-13,405.035146,28.35246,20132.218533,1409.255299
castle street,2016-07-14,621.0478009999999,43.473346,20753.266334,1452.728645
castle street,2016-07-15,783.51479,54.846035,21536.781124,1507.57468
castle street,2016-07-16,605.12858,42.359,22141.909704,1549.93368
castle street,2016-07-17,704.192323,49.293463,22846.102027,1599.227143
castle street,2016-07-18,478.880648,33.521645,23324.982675,1632.748788
castle street,2016-07-19,468.08507199999997,32.765955,23793.067747,1665.514743
castle street,2016-07-20,868.167319,60.771711999999994,24661.235066,1726.286455
castle street,2016-07-21,217.927254,15.254908,24879.16232,1741.541363
castle street,2016-07-22,896.566319,62.759642,25775.728639,1804.301005
castle street,2016-07-23,879.321151,61.552481,26655.04979,1865.853486
castle street,2016-07-24,721.5044399999999,50.505311,27376.55423,1916.358797
castle street,2016-07-25,0,0,27376.55423,1916.358797
castle street,2016-07-26,851.01472,59.571031000000005,28227.56895,1975.929828
castle street,2016-07-27,411.55535299999997,28.808875,28639.124303,2004.738703
castle street,2016-07-28,718.359829,50.285189,29357.484132,2055.023892
castle street,2016-07-29,0,0,29357.484132,2055.023892
castle street,2016-07-30,959.426387,67.159847,30316.910519,2122.183739
castle street,2016-07-31,701.5047,49.105329,31018.415219,2171.289068
castle street,2016-08-01,526.7207599999999,36.870454,31545.135979,2208.159522
castle street,2016-08-02,376.418095,26.349266999999998,31921.554074,2234.508789
castle street,2016-08-03,865.7054049999999,60.599378,32787.259479,2295.108167
castle street,2016-08-04,585.638227,40.994676,33372.897706,2336.102843
castle street,2016-08-05,813.108579,56.917601,34186.006285,2393.0204439999998
castle street,2016-08-06,916.150698,64.130549,35102.156983,2457.150993
castle street,2016-08-07,612.862441,42.900371,35715.019424,2500.051364
castle street,2016-08-08,837.509682,58.625678,36552.529106,2558.677042
castle street,2016-08-09,558.042608,39.062983,37110.571714,2597.740025
castlehill,2016-06-03,0,0,0,0
castlehill,2016-06-04,480,33.6,480,33.6
castlehill,2016-06-05,534.104484,37.387314,1014.104484,70.987314
castlehill,2016-06-06,198.252323,13.877663,1212.356807,84.86497700000001
castlehill,2016-06-07,0,0,1212.356807,84.86497700000001
castlehill,2016-06-08,0,0,1212.356807,84.86497700000001
castlehill,2016-06-09,636.404567,44.548320000000004,1848.761374,129.413297
castlehill,2016-06-10,0,0,1848.761374,129.413297
castlehill,2016-06-11,0,0,1848.761374,129.413297
castlehill,2016-06-12,476.511093,33.355777,2325.272467,162.76907400000002
castlehill,2016-06-13,0,0,2325.272467,162.76907400000002
castlehill,2016-06-14,694.7988049999999,48.635917,3020.071272,211.40499100000002
castlehill,2016-06-15,0,0,3020.071272,211.40499100000002
castlehill,2016-06-16,0,0,3020.071272,211.40499100000002
castlehill,2016-06-17,448.243012,31.377011,3468.314284,242.782002
castlehill,2016-06-18,185.883841,13.011869,3654.198125,255.79387100000002
castlehill,2016-06-19,479.603234,33.572226,4133.801359,289.366097
castlehill,2016-06-20,0,0,4133.801359,289.366097
castlehill,2016-06-21,0,0,4133.801359,289.366097
castlehill,2016-06-22,446.283531,31.239847,4580.08489,320.605944
castlehill,2016-06-23,369.746683,25.882268,4949.8315729999995,346.48821200000003
castlehill,2016-06-24,0,0,4949.8315729999995,346.48821200000003
castlehill,2016-06-25,479.272057,33.549044,5429.10363,380.037256
castlehill,2016-06-26,360.364518,25.225516,5789.468148,405.26277200000004
castlehill,2016-06-27,0,0,5789.468148,405.26277200000004
castlehill,2016-06-28,480,33.6,6269.468148,438.862772
castlehill,2016-06-29,298.621374,20.903496,6568.089522,459.766268
castlehill,2016-06-30,581.406061,40.698424,7149.495583,500.464692
castlehill,2016-07-01,0,0,7149.495583,500.464692
castlehill,2016-07-02,273.6,19.152,7423.095583,519.6166920000001
castlehill,2016-07-03,380.42296700000003,26.629608,7803.51855,546.2463
castlehill,2016-07-04,459.1951,32.143657,8262.71365,578.389957
castlehill,2016-07-05,391.354135,27.394789,8654.067785,605.784746
castlehill,2016-07-06,297.360565,20.81524,8951.42835,626.5999860000001
castlehill,2016-07-07,278.366471,19.485653,9229.794821,646.085639
castlehill,2016-07-08,478.471014,33.492971,9708.265835,679.57861
castlehill,2016-07-09,0,0,9708.265835,679.57861
castlehill,2016-07-10,903.4828660000001,63.243801000000005,10611.748701,742.822411
castlehill,2016-07-11,0,0,10611.748701,742.822411
castlehill,2016-07-12,315.99985,22.11999,10927.748551,764.942401
castlehill,2016-07-13,460.904055,32.263284,11388.652606,797.205685
castlehill,2016-07-14,397.438466,27.820693,11786.091072,825.026378
castlehill,2016-07-15,461.402464,32.298172,12247.493536,857.32455
castlehill,2016-07-16,402.841497,28.198905,12650.335033,885.523455
castlehill,2016-07-17,367.361511,25.715306000000002,13017.696544,911.2387610000001
castlehill,2016-07-18,405.155039,28.360853,13422.851583,939.599614
castlehill,2016-07-19,389.036523,27.232557,13811.888106,966.832171
castlehill,2016-07-20,460.203525,32.214247,14272.091631,999.046418
castlehill,2016-07-21,0,0,14272.091631,999.046418
castlehill,2016-07-22,480,33.6,14752.091631,1032.646418
castlehill,2016-07-23,479.930522,33.595137,15232.022153,1066.241555
castlehill,2016-07-24,458.412232,32.088856,15690.434385,1098.330411
castlehill,2016-07-25,472.03658,33.042561,16162.470965,1131.3729720000001
castlehill,2016-07-26,475.140188,33.259813,16637.611153,1164.632785
castlehill,2016-07-27,478.874205,33.521194,17116.485358,1198.153979
castlehill,2016-07-28,0,0,17116.485358,1198.153979
castlehill,2016-07-29,480,33.6,17596.485358,1231.753979
castlehill,2016-07-30,920.65273,64.445691,18517.138088,1296.19967
castlehill,2016-07-31,0,0,18517.138088,1296.19967
castlehill,2016-08-01,439.183595,30.742852,18956.321683000002,1326.942522
castlehill,2016-08-02,0,0,18956.321683000002,1326.942522
castlehill,2016-08-03,0,0,18956.321683000002,1326.942522
castlehill,2016-08-04,0,0,18956.321683000002,1326.942522
castlehill,2016-08-05,0,0,18956.321683000002,1326.942522
castlehill,2016-08-06,0,0,18956.321683000002,1326.942522
